symbol,fold_combo,n_train,n_test,n_trades,total_ret,win_rate,sharpe
GODREJPROP,1+3,904,460,13,-0.02922050929056519,0.6153846153846154,0.263
GODREJPROP,1+4,904,460,17,0.10303046648173764,0.35294117647058826,0.506
GODREJPROP,1+5,905,464,36,0.01625710374227185,0.5,0.385
GODREJPROP,2+3,914,460,14,-0.20215162424092847,0.35714285714285715,-1.295
GODREJPROP,2+4,904,460,29,0.36049846200861757,0.5862068965517241,0.803
GODREJPROP,2+5,905,464,22,0.012480920523257444,0.5,0.427
GODREJPROP,3+5,905,464,26,0.31172184365505995,0.46153846153846156,0.616
GRASIM,0+1,725,364,17,0.08994961793803125,0.5294117647058824,0.524
GRASIM,0+2,715,364,35,1.1494704902029707,0.5428571428571428,0.843
GRASIM,0+3,715,364,21,1.2535157752641415,0.5714285714285714,1.172
GRASIM,0+4,715,364,26,0.5655380104424381,0.6153846153846154,1.471
GRASIM,0+5,718,366,34,4.534170338243204,0.6764705882352942,1.183
GRASIM,1+2,720,364,17,0.22908258777644264,0.5882352941176471,1.091
GRASIM,1+3,710,364,14,0.32910389803913054,0.6428571428571429,2.742
GRASIM,1+4,710,364,6,0.21177488763321795,0.6666666666666666,3.033
GRASIM,1+5,713,366,16,0.02558774988073309,0.4375,0.333
GRASIM,2+3,720,364,19,0.15629144285287477,0.5789473684210527,0.784
GRASIM,2+4,710,364,31,0.25781264823789196,0.5161290322580645,0.665
GRASIM,2+5,713,366,36,0.38317869548290195,0.4444444444444444,0.688
GRASIM,3+4,720,364,21,0.1190246883461139,0.5238095238095238,0.769
GRASIM,3+5,713,366,33,0.4588801734411305,0.5757575757575758,1.32
GRASIM,4+5,723,366,23,0.16619730738424376,0.5652173913043478,0.77
HAL,0+1,782,392,34,1.1884628769346826,0.5,1.142
HAL,0+2,772,392,32,4.171937351120742,0.625,1.826
HAL,0+3,772,392,18,2.9973568473091725,0.5,1.305
HAL,0+4,772,392,39,9.300017775384264,0.46153846153846156,0.86
HAL,0+5,774,395,39,9.133287096416991,0.38461538461538464,0.83
HAL,1+2,777,392,26,0.5088585331950064,0.5384615384615384,1.359
HAL,1+5,769,395,22,7.820026215995396,0.5454545454545454,1.249
HAL,2+5,769,395,36,3.7040439425316833,0.5833333333333334,1.147
HAL,4+5,779,395,14,-0.2420797387832898,0.42857142857142855,-1.349
HAVELLS,0+2,828,420,30,0.31377920465589293,0.5333333333333333,0.879
HAVELLS,0+3,828,420,24,0.36348097764505405,0.6666666666666666,1.39
HAVELLS,0+4,828,420,24,0.015914063626825348,0.4583333333333333,0.204
HAVELLS,0+5,830,423,38,0.7119447208786267,0.4473684210526316,0.625
HAVELLS,1+3,823,420,24,0.3778308563460999,0.6666666666666666,0.976
HAVELLS,2+3,833,420,31,0.17167006877170876,0.6129032258064516,0.574
HAVELLS,2+4,823,420,23,0.38355942636861173,0.5652173913043478,1.044
HAVELLS,2+5,825,423,16,0.30886464884998843,0.4375,0.89
HAVELLS,4+5,835,423,15,0.011052750053729188,0.5333333333333333,0.218
HCLTECH,0+1,706,354,14,0.08037426653149371,0.6428571428571429,0.573
HCLTECH,0+2,696,354,32,1.0013847879089983,0.65625,1.331
HCLTECH,0+3,696,354,21,1.5826591182544938,0.7619047619047619,2.566
HCLTECH,0+4,696,354,25,1.500023187772816,0.76,1.187
HCLTECH,0+5,698,357,24,1.1491562842271197,0.5416666666666666,1.057
HCLTECH,1+2,701,354,26,0.29362572892098027,0.5384615384615384,1.021
HCLTECH,1+3,691,354,20,0.6877907340449747,0.65,2.575
HCLTECH,1+4,691,354,21,1.0530403838839795,0.5714285714285714,1.555
HCLTECH,1+5,693,357,29,0.8302006761899909,0.6551724137931034,1.15
HCLTECH,2+3,701,354,28,0.14720551639886614,0.4642857142857143,0.546
HCLTECH,2+4,691,354,26,0.4293435420505778,0.5384615384615384,0.885
HCLTECH,2+5,693,357,34,0.32777606301159756,0.47058823529411764,0.613
HCLTECH,3+4,701,354,22,0.759779620668884,0.5909090909090909,2.738
HCLTECH,3+5,693,357,28,0.4749916712308939,0.6071428571428571,1.323
HCLTECH,4+5,703,357,30,0.03359483528307039,0.5333333333333333,0.253
HDFCBANK,0+1,643,324,16,0.5622840159514801,0.6875,1.807
HDFCBANK,0+2,633,324,25,0.3070055481009968,0.52,0.725
HDFCBANK,0+3,633,324,20,-0.021503787039724997,0.5,0.23
HDFCBANK,0+5,638,324,14,0.29875320530298377,0.42857142857142855,0.889
HDFCBANK,1+2,638,324,6,0.10170802505932941,0.5,2.045
HDFCBANK,2+3,638,324,20,0.1129181492215372,0.5,0.736
HDFCBANK,2+4,628,324,20,0.135217970824274,0.45,0.765
HDFCBANK,2+5,633,324,17,0.3050555587797814,0.4117647058823529,1.144
HDFCLIFE,0+1,698,350,8,-0.13516235044980485,0.5,-0.621
HDFCLIFE,0+3,688,350,8,0.26333872244025436,0.625,1.238
HDFCLIFE,0+4,688,350,19,-0.18133997913576594,0.47368421052631576,-0.464
HDFCLIFE,1+2,693,350,15,-0.10999883928275944,0.4,-0.488
HDFCLIFE,1+4,683,350,20,-0.14415988108673072,0.5,-0.376
HDFCLIFE,2+3,693,350,21,0.05877895281868506,0.5238095238095238,0.387
HDFCLIFE,2+5,685,353,5,-0.09099368377344541,0.2,-2.064
HDFCLIFE,3+4,693,350,7,0.17714437313082465,0.7142857142857143,2.883
HEROMOTOCO,0+4,728,370,31,0.7103981395616505,0.5483870967741935,0.881
HEROMOTOCO,1+2,733,370,14,-0.011163969986723532,0.5,0.046
HEROMOTOCO,1+3,723,370,10,0.40885868790340973,0.7,3.47
HEROMOTOCO,1+4,723,370,28,0.23417328734158516,0.35714285714285715,0.523
HEROMOTOCO,2+3,733,370,9,0.29870737587324103,0.6666666666666666,3.127
HEROMOTOCO,2+4,723,370,22,0.9377446426935612,0.5,1.246
HEROMOTOCO,2+5,725,373,23,0.6328862432472022,0.6956521739130435,2.027
HEROMOTOCO,3+4,733,370,10,0.261445661593833,0.5,1.657
HEROMOTOCO,3+5,725,373,10,0.7341862375815082,0.8,5.162
HINDALCO,0+1,773,388,11,-0.2943143915270775,0.5454545454545454,-0.652
HINDALCO,0+2,763,388,38,0.9613804333047331,0.631578947368421,0.755
HINDALCO,0+3,763,388,25,0.7872486916775312,0.48,0.83
HINDALCO,0+4,763,388,25,3.267709900043349,0.64,1.196
HINDALCO,0+5,766,390,34,2.4886514867451286,0.7058823529411765,0.93
HINDALCO,1+2,768,388,17,0.40315297541403483,0.7058823529411765,1.132
HINDALCO,1+3,758,388,7,0.18411810276503937,0.5714285714285714,2.078
HINDALCO,2+3,768,388,21,-0.005026023282815206,0.6190476190476191,0.198
HINDALCO,2+4,758,388,30,0.16033436690198055,0.5333333333333333,0.48
HINDALCO,2+5,761,390,31,-0.08605664763466347,0.6129032258064516,0.009
HINDALCO,3+5,761,390,14,0.21986756080180014,0.7142857142857143,1.333
HINDALCO,4+5,771,390,19,0.16119434193367876,0.631578947368421,0.807
HINDUNILVR,0+1,640,320,18,0.08979127352192573,0.5555555555555556,0.524
HINDUNILVR,0+2,630,320,9,0.19049013690570038,0.5555555555555556,1.593
HINDUNILVR,1+2,635,320,7,0.30720564179974397,0.5714285714285714,3.068
HINDUNILVR,1+4,625,320,18,-0.09705285477873427,0.5,-0.465
HINDUNILVR,2+4,625,320,13,0.3735257593993273,0.6153846153846154,2.111
HINDUNILVR,3+5,625,325,19,-0.01300024723550064,0.5789473684210527,0.007
HINDUNILVR,4+5,635,325,16,-0.06677923419232035,0.5625,-0.346
ICICIBANK,0+2,667,340,24,0.6526472585483007,0.5833333333333334,0.902
ICICIBANK,0+3,667,340,27,1.2538123545911968,0.5925925925925926,0.935
ICICIBANK,0+4,667,340,26,1.2202425376070831,0.5,0.944
ICICIBANK,0+5,670,342,30,2.0091518655263045,0.5333333333333333,0.904
ICICIBANK,1+4,662,340,11,1.0955505162898151,1.0,4.291
ICICIBANK,1+5,665,342,13,0.8652809861736208,0.46153846153846156,1.49
ICICIBANK,2+3,672,340,24,0.2042667124788473,0.625,0.927
ICICIBANK,2+4,662,340,23,0.1428298056103272,0.5217391304347826,0.607
ICICIBANK,2+5,665,342,26,-0.0028678126664428705,0.46153846153846156,0.166
ICICIBANK,3+4,672,340,25,0.19124717400078417,0.56,1.022
ICICIBANK,3+5,665,342,31,0.3001180805805377,0.45161290322580644,0.741
ICICIGI,0+3,679,346,11,-0.07431176892550562,0.36363636363636365,-0.236
ICICIGI,0+5,682,348,5,0.007041468619420677,0.6,0.27
ICICIGI,1+2,684,346,17,-0.03318461289574015,0.5882352941176471,0.03
ICICIGI,1+4,674,346,17,0.09216966542186467,0.6470588235294118,0.673
ICICIGI,1+5,677,348,7,0.0937870902382576,0.7142857142857143,1.75
ICICIGI,2+3,684,346,26,-0.10350640981529957,0.4230769230769231,-0.228
ICICIGI,2+4,674,346,18,0.15750354428887703,0.3333333333333333,0.573
IDFCFIRSTB,0+2,765,388,18,-0.4742362137557765,0.4444444444444444,-0.277
IDFCFIRSTB,0+4,765,388,26,0.4581454004729433,0.4230769230769231,0.689
IDFCFIRSTB,0+5,766,392,29,0.46171272057337087,0.6206896551724138,0.723
IDFCFIRSTB,1+2,770,388,30,0.27850330601087037,0.5333333333333333,0.664
IDFCFIRSTB,1+4,760,388,23,0.2536727041091855,0.5652173913043478,0.785
IDFCFIRSTB,1+5,761,392,25,0.08936661880869323,0.52,0.405
IDFCFIRSTB,2+4,760,388,24,-0.014454244534499394,0.375,0.154
IDFCFIRSTB,2+5,761,392,18,0.2270013279480374,0.5555555555555556,0.944
IDFCFIRSTB,3+4,770,388,8,0.23099423910468797,0.625,2.215
IDFCFIRSTB,3+5,761,392,9,0.17055894411844963,0.6666666666666666,1.466
INDUSINDBK,0+1,740,370,27,0.6487243551463939,0.6666666666666666,1.054
INDUSINDBK,0+2,730,370,13,-0.4685693454687502,0.38461538461538464,0.051
INDUSINDBK,0+3,730,370,11,0.5579746345128065,0.6363636363636364,1.898
INDUSINDBK,0+4,730,370,29,-0.386110653333241,0.3793103448275862,0.286
INDUSINDBK,0+5,730,375,37,-0.4317689625181874,0.43243243243243246,0.323
INDUSINDBK,1+5,725,375,20,0.1459819269947895,0.65,0.622
INDUSINDBK,2+4,725,370,23,-0.1474439636849061,0.43478260869565216,0.005
INDUSINDBK,2+5,725,375,30,-0.1571099858377195,0.5,-0.027
INDUSINDBK,3+4,735,370,19,0.02122542144723716,0.47368421052631576,0.233
INDUSTOWER,0+1,775,388,7,-0.10216653268845544,0.42857142857142855,-1.543
INDUSTOWER,1+2,770,388,14,0.2096456414287231,0.6428571428571429,1.728
INDUSTOWER,1+5,761,392,12,0.0007098994989338525,0.4166666666666667,0.18
INDUSTOWER,2+4,760,388,10,0.1598024246979488,0.5,1.183
INFY,0+2,714,362,29,0.8031519402147598,0.6551724137931034,1.489
INFY,0+3,714,362,21,2.3697683368950098,0.7142857142857143,2.768
INFY,0+4,714,362,25,2.375567341852779,0.76,2.039
INFY,0+5,714,367,30,1.5266435816464172,0.7,1.318
INFY,1+2,719,362,16,0.299180869789184,0.625,1.82
INFY,1+4,709,362,17,0.32431039461183087,0.5882352941176471,2.117
INFY,1+5,709,367,29,0.5137618685114274,0.7586206896551724,1.556
INFY,2+3,719,362,24,0.22455219816421113,0.6666666666666666,0.891
INFY,2+4,709,362,26,0.6126123204113532,0.6538461538461539,1.894
INFY,2+5,709,367,29,-0.10256947066512578,0.5517241379310345,-0.187
INFY,3+4,719,362,19,0.3177702182273705,0.6842105263157895,1.578
INFY,3+5,709,367,36,-0.17352755577217516,0.4444444444444444,-0.309
INFY,4+5,719,367,36,-0.27139736543105364,0.4166666666666667,-0.557
IRFC,0+2,494,252,10,2.330319087128111,0.9,3.693
IRFC,0+3,494,252,17,5.726857381832614,0.47058823529411764,1.282
IRFC,0+4,494,252,9,7.480988986220968,0.4444444444444444,1.821
IRFC,0+5,494,257,20,3.764962116454635,0.4,1.079
IRFC,1+3,489,252,6,0.13560036206844694,0.16666666666666666,1.141
IRFC,1+5,489,257,7,0.3312263605645904,0.42857142857142855,1.925
IRFC,2+4,489,252,14,0.34715897069232127,0.5,1.359
IRFC,3+5,489,257,21,-0.2793413825123251,0.3333333333333333,-0.706
ITC,0+1,676,338,21,0.4262607631453419,0.5238095238095238,1.272
ITC,0+4,666,338,31,1.1850043330318636,0.3870967741935484,0.8
ITC,0+5,666,343,31,0.6328349858736133,0.3225806451612903,0.659
ITC,1+3,661,338,19,0.38041055270774615,0.5263157894736842,2.372
ITC,1+4,661,338,22,0.17110994465844254,0.5,0.783
ITC,2+5,661,343,11,-0.03322393675629254,0.45454545454545453,-0.118
ITC,3+4,671,338,16,0.2726499621769831,0.625,1.704
ITC,4+5,671,343,15,-0.15046261956198015,0.4666666666666667,-1.218
JSWSTEEL,0+1,744,374,19,0.4303418859193817,0.8421052631578947,1.168
JSWSTEEL,0+2,734,374,37,1.66764346174091,0.5945945945945946,0.921
JSWSTEEL,0+3,734,374,29,2.1173030837754276,0.6206896551724138,1.142
JSWSTEEL,0+4,734,374,28,4.17933144108853,0.7142857142857143,1.248
JSWSTEEL,0+5,738,375,32,5.221943317414555,0.78125,1.169
JSWSTEEL,1+2,739,374,35,0.44866071068438007,0.5714285714285714,0.894
JSWSTEEL,1+3,729,374,23,1.373258454725697,0.6521739130434783,2.048
JSWSTEEL,1+4,729,374,17,0.7885471487520579,0.6470588235294118,3.687
JSWSTEEL,1+5,733,375,20,0.7132350761701771,0.85,3.601
JSWSTEEL,2+3,739,374,34,-0.028467500841990456,0.5588235294117647,0.09
JSWSTEEL,2+4,729,374,28,0.47653154719501867,0.5714285714285714,1.09
JSWSTEEL,2+5,733,375,31,1.1591747545420277,0.6129032258064516,1.476
JSWSTEEL,3+4,739,374,29,0.374444251663552,0.5862068965517241,1.304
JSWSTEEL,3+5,733,375,23,0.1320877963164917,0.4782608695652174,0.654
JSWSTEEL,4+5,743,375,16,0.2328454415539707,0.5625,1.244
KOTAKBANK,0+2,689,350,21,0.008876663593085476,0.42857142857142855,0.263
KOTAKBANK,2+3,694,350,24,-0.10763761397251537,0.5,-0.428
KOTAKBANK,2+5,685,354,10,0.1090895600547297,0.7,1.024
KOTAKBANK,3+4,694,350,8,0.14878598576849944,0.75,2.971
KOTAKBANK,3+5,685,354,18,0.09465517972106885,0.5,0.637
LT,0+1,732,366,36,0.2983656282705658,0.6111111111111112,0.67
LT,0+2,722,366,36,0.2424614867474617,0.5,0.482
LT,0+4,722,366,36,1.3756379125458968,0.4722222222222222,0.732
LT,0+5,722,371,37,1.802007741495978,0.5405405405405406,0.789
LT,1+5,717,371,17,1.7882033910012134,0.8235294117647058,1.854
LT,2+4,717,366,27,0.5392720533859097,0.4444444444444444,0.842
LT,2+5,717,371,21,-0.2818442738986333,0.5238095238095238,-1.183
LTIM,0+2,742,376,32,1.9941011914666062,0.625,1.102
LTIM,0+3,742,376,26,3.12207086595921,0.8076923076923077,2.884
LTIM,0+4,742,376,25,2.0979658024606005,0.72,1.454
LTIM,0+5,742,381,27,1.4423104836740146,0.5555555555555556,1.2
LTIM,1+2,747,376,17,0.12084032417793034,0.5882352941176471,0.609
LTIM,1+3,737,376,18,0.5175457699572925,0.6666666666666666,2.053
LTIM,1+4,737,376,25,0.6863746550123235,0.6,1.593
LTIM,1+5,737,381,22,0.21359474395180222,0.5909090909090909,0.718
LTIM,2+3,747,376,29,0.03218175915495092,0.5172413793103449,0.259
LTIM,2+4,737,376,37,-0.2071893265527185,0.5405405405405406,-0.141
LTIM,2+5,737,381,34,-0.4370454013897943,0.47058823529411764,-0.678
LTIM,3+4,747,376,26,0.5503265269506032,0.6538461538461539,1.687
LTIM,3+5,737,381,23,-0.02147792737384069,0.5652173913043478,0.06
LTIM,4+5,747,381,32,-0.26804972725403,0.5,-0.608
LUPIN,0+1,727,366,22,-0.06175123118397863,0.5,-0.096
LUPIN,0+2,717,366,25,-0.1315397114733443,0.44,-0.085
LUPIN,0+3,717,366,26,0.5732873903391962,0.5384615384615384,1.011
LUPIN,0+4,717,366,32,2.2259068763012344,0.59375,1.387
LUPIN,0+5,722,366,28,2.3720960979791434,0.5714285714285714,1.208
LUPIN,1+2,722,366,20,0.210256783082025,0.6,1.048
LUPIN,1+5,717,366,18,0.7908008076464612,0.3888888888888889,0.968
LUPIN,2+5,717,366,25,1.28241028101126,0.48,0.904
LUPIN,3+4,722,366,6,0.2711036596161809,0.8333333333333334,2.585
M&M,0+1,759,380,30,0.23416255273124587,0.5666666666666667,0.602
M&M,0+2,749,380,32,0.48180515737099716,0.65625,0.809
M&M,0+3,749,380,28,1.4252984999642266,0.6428571428571429,1.107
M&M,0+4,749,380,21,2.088493960794159,0.6190476190476191,1.184
M&M,0+5,750,384,25,3.3779268233936763,0.6,1.002
M&M,1+2,754,380,19,1.1459621794763768,0.631578947368421,3.45
M&M,1+3,744,380,23,0.3166174381480753,0.5217391304347826,1.238
M&M,1+4,744,380,19,0.5828998145993327,0.5789473684210527,1.809
M&M,1+5,745,384,24,0.021851314714379066,0.625,0.235
M&M,2+3,754,380,32,0.855164422001955,0.625,2.006
M&M,2+4,744,380,25,1.370615876459972,0.64,2.937
M&M,2+5,745,384,26,2.254952520001007,0.6153846153846154,1.299
M&M,3+4,754,380,11,0.3459751496465615,0.7272727272727273,3.346
M&M,3+5,745,384,24,0.8254860645150897,0.75,2.8
MANAPPURAM,0+1,790,396,18,0.468215120612671,0.7222222222222222,1.158
MANAPPURAM,0+2,780,396,24,-0.38948910992465013,0.625,-0.32
MANAPPURAM,0+3,780,396,16,0.6550940577232267,0.75,1.732
MANAPPURAM,1+2,785,396,27,0.19268759261102275,0.5555555555555556,0.624
MANAPPURAM,1+3,775,396,7,0.2131209739030766,0.7142857142857143,2.537
MANAPPURAM,1+4,775,396,26,0.0773178626359019,0.46153846153846156,0.394
MANAPPURAM,2+3,785,396,26,0.15910307636771437,0.6153846153846154,0.565
MANAPPURAM,2+4,775,396,34,0.37036902640795555,0.5,0.637
MANAPPURAM,2+5,777,399,32,0.7427056991888745,0.5625,0.854
MANAPPURAM,3+4,785,396,18,0.6100426894141115,0.5555555555555556,1.964
MANAPPURAM,4+5,787,399,18,0.25946000003509706,0.5555555555555556,1.048
MARICO,0+2,665,340,10,0.23710009020659495,0.7,2.241
MARICO,0+3,665,340,24,-0.07379140151426988,0.5,-0.049
MARICO,0+4,665,340,18,0.031790487364731224,0.5,0.298
MARICO,0+5,670,340,14,0.26314960041876767,0.6428571428571429,1.133
MARICO,2+3,670,340,20,-0.03720759263951712,0.6,-0.146
MARICO,2+4,660,340,17,-0.0056000726513852905,0.5882352941176471,0.088
MARICO,3+4,670,340,18,0.17363786851548224,0.5555555555555556,0.938
MARICO,4+5,675,340,22,0.2536298965715513,0.6363636363636364,1.114
MARUTI,0+5,686,349,22,-0.1277572646450359,0.4090909090909091,-0.261
MARUTI,1+5,681,349,18,0.3211137118518137,0.3333333333333333,0.752
MARUTI,2+5,681,349,6,0.4277855379665296,0.8333333333333334,2.001
MARUTI,3+5,681,349,26,0.35379309561685934,0.6153846153846154,1.05
MOTHERSON,0+2,809,412,21,1.8989439219119588,0.5238095238095238,1.423
MOTHERSON,0+5,814,412,7,0.11545311122556257,0.5714285714285714,1.752
MOTHERSON,1+2,814,412,13,-0.21672083053962699,0.46153846153846156,-1.159
MOTHERSON,1+4,804,412,8,0.13700843546986197,0.625,1.004
MOTHERSON,1+5,809,412,16,0.48655851290978247,0.6875,1.926
MOTHERSON,2+5,809,412,35,1.09971519365816,0.45714285714285713,1.019
MPHASIS,0+1,766,384,9,0.6955769700275269,0.5555555555555556,2.842
MPHASIS,0+2,756,384,30,1.398709290425522,0.5333333333333333,0.924
MPHASIS,0+3,756,384,18,0.6917499815071577,0.6666666666666666,1.925
MPHASIS,0+4,756,384,33,2.564142915363205,0.6060606060606061,1.3
MPHASIS,0+5,758,387,26,1.2030072018214306,0.5384615384615384,1.227
MPHASIS,1+2,761,384,18,0.08853972182844716,0.5555555555555556,0.527
MPHASIS,2+3,761,384,23,0.1540944156092876,0.5217391304347826,0.625
MPHASIS,2+4,751,384,30,-0.014797274524287807,0.43333333333333335,0.189
MPHASIS,2+5,753,387,28,0.4353317127169607,0.5357142857142857,0.9
MPHASIS,3+4,761,384,21,-0.06282843481105826,0.47619047619047616,-0.123
MPHASIS,4+5,763,387,21,0.1866918931107875,0.6190476190476191,0.778
MUTHOOTFIN,0+1,750,376,27,0.5358871633117399,0.5185185185185185,1.034
MUTHOOTFIN,0+2,740,376,22,0.0796649083386296,0.5454545454545454,0.449
MUTHOOTFIN,0+4,740,376,7,-0.12166135160559555,0.7142857142857143,-0.449
MUTHOOTFIN,1+2,745,376,21,-0.15725483753004532,0.38095238095238093,-0.478
MUTHOOTFIN,1+4,735,376,8,0.4981412472226139,0.875,6.087
MUTHOOTFIN,2+3,745,376,23,-0.20065668418756732,0.34782608695652173,-0.82
MUTHOOTFIN,2+5,737,379,7,0.22667444425818073,0.5714285714285714,2.213
MUTHOOTFIN,3+5,737,379,26,1.7712243207860259,0.6923076923076923,1.734
MUTHOOTFIN,4+5,747,379,17,0.42421974271790086,0.7058823529411765,1.895
NAUKRI,0+1,886,444,35,1.5795906220326001,0.6571428571428571,1.502
NAUKRI,0+2,876,444,35,1.456962371031636,0.5714285714285714,1.263
NAUKRI,0+3,876,444,29,1.6957031450703783,0.5862068965517241,1.739
NAUKRI,0+4,876,444,28,2.833761854660002,0.7142857142857143,2.24
NAUKRI,1+2,881,444,25,0.8797981022782617,0.64,1.77
NAUKRI,1+3,871,444,25,0.5121269795968453,0.68,1.276
NAUKRI,1+4,871,444,23,1.7465035022195474,0.7391304347826086,3.174
NAUKRI,1+5,873,447,22,1.6232425298944047,0.7272727272727273,1.625
NAUKRI,2+3,881,444,30,-0.17199470896572422,0.5666666666666667,-0.212
NAUKRI,2+4,871,444,23,1.4755505011547365,0.7391304347826086,2.586
NAUKRI,2+5,873,447,23,-0.29418789828866343,0.5652173913043478,-0.754
NAUKRI,3+4,881,444,26,1.2836289371238894,0.6923076923076923,3.484
NAUKRI,4+5,883,447,29,-0.002915975220230571,0.5172413793103449,0.144
NESTLEIND,0+1,635,320,7,-0.03662824967197664,0.5714285714285714,-0.474
NESTLEIND,0+3,625,320,8,0.062069365372883434,0.5,0.898
NESTLEIND,1+4,620,320,17,0.19479029282429372,0.5294117647058824,0.783
NESTLEIND,2+4,620,320,26,-0.1404715527886199,0.46153846153846156,-0.595
NESTLEIND,3+4,630,320,18,0.07779582905991633,0.5,0.538
NMDC,0+1,808,404,25,-0.06191925103144036,0.64,0.175
NMDC,0+2,798,404,25,-0.17326030591491393,0.56,0.177
NMDC,0+3,798,404,25,1.036200054676463,0.56,0.912
NMDC,0+4,798,404,31,3.0613454614642137,0.5161290322580645,0.887
NMDC,0+5,798,409,35,2.185360127260235,0.4,0.805
NMDC,1+2,803,404,23,0.7323229804674578,0.6956521739130435,1.767
NMDC,1+3,793,404,21,1.8795026452036696,0.6190476190476191,2.434
NMDC,1+4,793,404,23,1.4801684602940672,0.4782608695652174,1.035
NMDC,1+5,793,409,36,3.0066079670259374,0.5833333333333334,1.227
NMDC,2+3,803,404,24,0.353519190903099,0.5833333333333334,0.972
NMDC,2+4,793,404,31,1.3254932373469837,0.5806451612903226,0.977
NMDC,2+5,793,409,31,1.751494782178011,0.6129032258064516,1.303
NMDC,3+4,803,404,26,0.6817803681323409,0.6153846153846154,1.522
NMDC,3+5,793,409,30,1.0552608137120778,0.6333333333333333,2.092
NTPC,0+1,711,358,35,0.20383574929726023,0.5142857142857142,0.535
NTPC,0+2,701,358,30,0.45232308293617707,0.5,0.695
NTPC,0+3,701,358,27,1.3994967613193858,0.4074074074074074,1.035
NTPC,0+4,701,358,35,2.3054031371991877,0.5142857142857142,0.797
NTPC,0+5,706,358,35,2.6111542688791545,0.4857142857142857,0.804
NTPC,1+5,701,358,26,2.565376224681845,0.5769230769230769,1.246
NTPC,2+4,696,358,22,1.0613172274907008,0.5,1.151
NTPC,2+5,701,358,30,2.0037030631352595,0.6333333333333333,1.41
OFSS,0+2,722,366,26,0.30435544662217406,0.5384615384615384,0.747
OFSS,0+4,722,366,22,1.8165390322958426,0.5,1.067
OFSS,0+5,722,371,27,2.824336030850389,0.5555555555555556,1.147
OFSS,1+2,727,366,21,-0.20075074439261797,0.47619047619047616,-0.789
OFSS,1+4,717,366,27,2.548196963223987,0.6296296296296297,1.378
OFSS,1+5,717,371,26,2.0187759655115602,0.5384615384615384,1.309
OFSS,2+3,727,366,11,0.10332714813567545,0.6363636363636364,1.041
OFSS,2+4,717,366,29,2.038317604921926,0.5862068965517241,1.022
OFSS,2+5,717,371,30,1.3716391075133734,0.5,0.863
OFSS,3+4,727,366,10,-0.04453176947327031,0.5,0.04
OFSS,3+5,717,371,20,0.11204945799205479,0.45,0.566
OFSS,4+5,727,371,24,-0.08412330214554053,0.375,-0.004
ONGC,0+1,753,378,27,0.03748601892462977,0.48148148148148145,0.392
ONGC,0+2,743,378,37,-0.0003440081526172589,0.3783783783783784,0.401
ONGC,0+4,743,378,37,1.3446557277047617,0.35135135135135137,0.715
ONGC,0+5,746,380,36,2.139967299030609,0.3611111111111111,0.78
ONGC,1+2,748,378,9,0.009681407323266722,0.5555555555555556,0.233
ONGC,1+5,741,380,21,1.9676557533666115,0.5238095238095238,1.55
ONGC,2+4,738,378,19,-0.11726453191614183,0.47368421052631576,-0.23
ONGC,2+5,741,380,33,-0.09301940033919831,0.48484848484848486,-0.106
PAGEIND,0+1,852,428,29,-0.08829657034276572,0.4827586206896552,0.038
PAGEIND,0+4,842,428,9,-0.07690578623909394,0.3333333333333333,-0.649
PAGEIND,1+4,837,428,12,-0.001511863336909891,0.5,0.209
PAGEIND,1+5,841,429,25,-0.031880737169532214,0.52,0.053
PAGEIND,2+5,841,429,5,0.2747860605103476,0.6,3.315
PAGEIND,3+5,841,429,26,-0.21842998652946888,0.34615384615384615,-0.717
PERSISTENT,0+1,768,386,19,1.0664515327150004,0.7894736842105263,2.076
PERSISTENT,0+2,758,386,38,4.696095194624871,0.5,0.981
PERSISTENT,0+3,758,386,23,6.84593146161697,0.7391304347826086,1.443
PERSISTENT,0+4,758,386,37,16.151401301855685,0.5675675675675675,0.957
PERSISTENT,0+5,762,387,38,14.445071798256715,0.5526315789473685,0.892
PERSISTENT,1+2,763,386,29,0.8460147246960978,0.5862068965517241,1.441
PERSISTENT,1+3,753,386,22,1.7928783097170573,0.7727272727272727,3.747
PERSISTENT,1+4,753,386,24,4.71574703906676,0.75,2.013
PERSISTENT,1+5,757,387,38,7.215556316826312,0.6842105263157895,1.536
PERSISTENT,2+3,763,386,29,0.2350534926538983,0.6206896551724138,0.642
PERSISTENT,2+4,753,386,38,1.6105637439922091,0.5789473684210527,0.965
PERSISTENT,2+5,757,387,38,1.2849280663896052,0.5526315789473685,0.783
PERSISTENT,3+4,763,386,20,0.6620160482594315,0.65,1.697
PERSISTENT,3+5,757,387,38,1.1213039821267956,0.6052631578947368,1.301
PERSISTENT,4+5,767,387,38,0.08660837446544312,0.5789473684210527,0.333
PIDILITIND,0+1,778,390,23,0.12304917144939376,0.5217391304347826,0.684
PIDILITIND,0+2,768,390,19,0.11195652348599006,0.5789473684210527,0.537
PIDILITIND,0+3,768,390,28,1.3361703327737584,0.5,1.662
PIDILITIND,0+4,768,390,25,1.471049697593271,0.68,1.35
PIDILITIND,0+5,770,393,28,1.9344310251079242,0.6071428571428571,1.24
PIDILITIND,1+2,773,390,8,0.00873332735987753,0.625,0.247
PIDILITIND,1+3,763,390,34,0.8579139171737415,0.6470588235294118,1.319
PIDILITIND,1+4,763,390,9,0.11077803299367406,0.7777777777777778,0.921
