symbol,stock_idx,entry_day_idx,exit_day_idx,entry_px,entry_date,entry_score,gross_return,net_return,hold_days_real
TITAN,16,1,5,1.0,2023-11-20,0.4532195894863633,0.0152726512287793,0.012772651228779299,4
TITAN,16,44,48,1.0388322620456338,2024-02-07,0.4308963350461126,-0.004627430534446808,-0.0071274305344468086,4
AXISBANK,3,47,52,0.9860575404627826,2024-02-12,0.6083889010609269,0.02106618688933959,0.01856618688933959,5
KOTAKBANK,4,48,55,0.9781158858169807,2024-02-13,0.5441322550310065,-0.015924731309786777,-0.018424731309786776,7
AXISBANK,3,52,57,1.0068300128938141,2024-02-19,0.6088450872452312,0.025997961507684186,0.023497961507684188,5
TITAN,16,55,58,1.0510986098042814,2024-02-23,0.392276956497007,-0.026341121671325518,-0.028841121671325517,3
BHARTIARTL,13,45,58,0.9689074699127426,2024-02-08,0.5229441368890088,-0.0028738878620249153,-0.005373887862024916,13
HDFCBANK,1,52,59,0.8428235723393737,2024-02-19,0.4409610378212906,0.003581767071492825,0.001081767071492825,7
KOTAKBANK,4,57,64,0.9529086554096592,2024-02-27,0.7161243861297887,0.03796410340292833,0.035464103402928326,7
TITAN,16,61,65,1.0721521519968917,2024-03-04,0.47574609256570555,0.014601909595421958,0.012101909595421958,4
TATASTEEL,19,61,65,1.1708340968416515,2024-03-04,0.4237935565368121,-0.003919048707549888,-0.006419048707549889,4
TECHM,9,60,68,0.9995758117316876,2024-03-01,0.44609413539767195,0.0073045128786908275,0.004804512878690827,8
TATASTEEL,19,65,68,1.1662455409876689,2024-03-12,0.4175247666773117,-0.07081969425479473,-0.07331969425479473,3
TATASTEEL,19,70,74,1.1375672800835082,2024-03-19,0.41133876891370724,0.026554647657655917,0.024054647657655918,4
AXISBANK,3,66,74,1.0272890221312083,2024-03-13,0.6214205825419561,-0.011890092502586325,-0.014390092502586325,8
TITAN,16,71,75,1.0418729322008842,2024-03-20,0.446640744303194,0.05884976400537911,0.05634976400537911,4
TECHM,9,68,76,1.0068772261217096,2024-03-15,0.4487585286160684,-0.013960324992941864,-0.016460324992941863,8
KOTAKBANK,4,65,76,0.9734118093294298,2024-03-12,0.5674256725922862,-0.00015327271487841632,-0.0026532727148784164,11
TITAN,16,75,78,1.1031869083844985,2024-03-28,0.397678803057886,-0.005010787205584122,-0.007510787205584122,3
KOTAKBANK,4,77,81,0.9587252092279569,2024-04-03,0.44465954866657487,0.05476124872599897,0.052261248725998966,4
TECHM,9,77,81,1.0075509692771163,2024-04-03,0.4317747971135198,0.008883328731291051,0.006383328731291051,4
TITAN,16,78,83,1.0976590735385976,2024-04-04,0.4221879865546708,-0.04815274756770094,-0.05065274756770094,5
HCLTECH,7,86,89,0.9877743742404591,2024-04-23,0.6093235707176912,-0.008609862178491912,-0.011109862178491912,3
AXISBANK,3,86,91,1.0064335739414232,2024-04-23,0.678744421940323,0.07675497655901053,0.07425497655901053,5
TITAN,16,87,91,1.0241226449532732,2024-04-24,0.41270238214567956,-0.0056790617852081615,-0.008179061785208162,4
KOTAKBANK,4,88,92,0.9096023479395874,2024-04-25,0.6199335026014353,-0.0487580808946394,-0.0512580808946394,4
HCLTECH,7,89,94,0.9792697730148027,2024-04-26,0.5864673341277311,-0.08535470881662399,-0.087854708816624,5
WIPRO,8,86,96,1.0306679885900456,2024-04-23,0.36562640635786703,-0.007465933109186973,-0.009965933109186973,10
BHARTIARTL,13,91,96,1.148711227434355,2024-04-30,0.3921392013356507,-0.035430783018383094,-0.037930783018383096,5
TITAN,16,91,97,1.0183065891769527,2024-04-30,0.4529101604121899,-0.07941978699545149,-0.0819197869954515,6
KOTAKBANK,4,92,97,0.865251883076795,2024-05-03,0.5551855468400235,0.052531147122770516,0.050031147122770514,5
HCLTECH,7,94,99,0.8956844866862027,2024-05-07,0.8060465555838263,-0.007438227290578747,-0.009938227290578748,5
HDFCBANK,1,96,100,0.8827749675874381,2024-05-09,0.4998989270321782,0.007352869189745981,0.00485286918974598,4
