symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,tcn_gru_acc,tcn_transformer_acc,nbeats_acc,dir_acc_up,dir_acc_down,pct_neutral,pct_up,pct_down,temperature,dl_models_trained
HDFCBANK,1,0.7,683,75,109,2024-03-07,2024-11-07,0.48623853211009177,0.5420138888888889,0.5,0.5833333333333334,0.4375,28,20,25,36,0.5321100917431193,0.48623853211009177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4098360655737705,0.0,0.44036697247706424,0.5596330275229358,0.7491750698078475,0
HDFCBANK,2,0.75,732,81,108,2024-07-18,2025-03-11,0.4351851851851852,0.39869281045751637,0.49586776859504134,0.46875,0.5263157894736842,30,34,17,27,0.46296296296296297,0.5092592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.38636363636363635,0.0,0.5925925925925926,0.4074074074074074,0.5244042786802242,0
HDFCBANK,3,0.8,781,86,108,2024-11-08,2025-07-17,0.4166666666666667,0.47465277777777776,0.35051546391752575,0.4594594594594595,0.2833333333333333,17,20,28,43,0.5185185185185185,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4594594594594595,0.3943661971830986,0.0,0.3425925925925926,0.6574074074074074,1.0,0
HDFCBANK,4,0.85,829,92,108,2025-03-18,2025-12-12,0.6111111111111112,0.6223702664796634,0.676923076923077,0.6470588235294118,0.7096774193548387,44,24,22,18,0.6018518518518519,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.55,0.0,0.6296296296296297,0.37037037037037035,0.6748129634404282,0
HDFCBANK,5,0.9,878,97,109,2025-07-18,2026-04-15,0.4954128440366973,0.5355932203389832,0.5736434108527132,0.46835443037974683,0.74,37,42,17,13,0.5321100917431193,0.45871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46835443037974683,0.5666666666666667,0.0,0.7247706422018348,0.27522935779816515,0.3576130068919022,0
HDFCBANK,6,0.95,927,102,55,2025-12-16,2026-04-15,0.509090909090909,0.46005509641873277,0.5263157894736842,0.42857142857142855,0.6818181818181818,15,20,13,7,0.4909090909090909,0.4727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.65,0.0,0.6363636363636364,0.36363636363636365,0.29660401715465345,0
ICICIBANK,1,0.7,643,71,102,2024-02-16,2024-10-22,0.49019607843137253,0.503968253968254,0.6176470588235294,0.5526315789473685,0.7,42,34,8,18,0.49019607843137253,0.5490196078431373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5526315789473685,0.3076923076923077,0.0,0.7450980392156863,0.2549019607843137,0.13502348120265814,0
ICICIBANK,2,0.75,689,76,102,2024-07-01,2025-03-10,0.5294117647058824,0.4762088974854932,0.5862068965517241,0.5573770491803278,0.6181818181818182,34,27,20,21,0.45098039215686275,0.49019607843137253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573770491803278,0.4878048780487805,0.0,0.5980392156862745,0.4019607843137255,0.3805536079427338,0
ICICIBANK,3,0.8,735,81,102,2024-10-25,2025-07-18,0.5980392156862745,0.5636574074074074,0.6771653543307087,0.589041095890411,0.7962962962962963,43,30,18,11,0.49019607843137253,0.5392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589041095890411,0.6206896551724138,0.0,0.7156862745098039,0.28431372549019607,0.23404850770085087,0
ICICIBANK,4,0.85,781,86,102,2025-03-12,2025-12-01,0.5,0.4823076923076924,0.6165413533834586,0.4939759036144578,0.82,41,42,10,9,0.46078431372549017,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4939759036144578,0.5263157894736843,0.0,0.8137254901960784,0.18627450980392157,0.464244495188024,0
