symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,tcn_gru_acc,tcn_transformer_acc,nbeats_acc,dir_acc_up,dir_acc_down,pct_neutral,pct_up,pct_down,temperature,dl_models_trained
HDFCBANK,1,0.7,639,71,102,2024-02-27,2024-11-01,0.5,0.49404761904761907,0.5321100917431193,0.5918367346938775,0.48333333333333334,29,20,22,31,0.5196078431372549,0.5686274509803921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918367346938775,0.41509433962264153,0.0,0.4803921568627451,0.5196078431372549,0.10000660285425449,0
HDFCBANK,2,0.75,685,76,101,2024-07-04,2025-02-19,0.49504950495049505,0.4441823899371069,0.5984251968503937,0.5135135135135135,0.7169811320754716,38,36,12,15,0.5544554455445545,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135135135135135,0.4444444444444444,0.0,0.7326732673267327,0.26732673267326734,0.10498919369998344,0
HDFCBANK,3,0.8,731,81,101,2024-11-04,2025-07-10,0.5643564356435643,0.4932806324110672,0.6271186440677966,0.5873015873015873,0.6727272727272727,37,26,20,18,0.4752475247524752,0.5148514851485149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873015873015873,0.5263157894736843,0.0,0.6237623762376238,0.37623762376237624,0.35350670868606454,0
HDFCBANK,4,0.85,776,86,102,2025-02-21,2025-12-09,0.5784313725490197,0.48667711598746083,0.6766917293233082,0.6,0.7758620689655172,45,30,14,13,0.5686274509803921,0.5490196078431373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5185185185185186,0.0,0.7352941176470589,0.2647058823529412,1.0,0
HDFCBANK,5,0.9,822,91,102,2025-07-14,2026-04-16,0.49019607843137253,0.4937888198757765,0.5737704918032787,0.4605263157894737,0.7608695652173914,35,41,15,11,0.5490196078431373,0.45098039215686275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605263157894737,0.5769230769230769,0.0,0.7450980392156863,0.2549019607843137,0.1811618567378765,0
HDFCBANK,6,0.95,868,96,51,2025-12-10,2026-04-16,0.5294117647058824,0.5723684210526315,0.5862068965517241,0.4358974358974359,0.8947368421052632,17,22,10,2,0.43137254901960786,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4358974358974359,0.8333333333333334,0.0,0.7647058823529411,0.23529411764705882,0.23742528494259343,0
ICICIBANK,1,0.7,644,71,102,2024-02-19,2024-10-25,0.5490196078431373,0.4928571428571428,0.6515151515151515,0.5972222222222222,0.7166666666666667,43,29,13,17,0.5392156862745098,0.5686274509803921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972222222222222,0.43333333333333335,0.0,0.7058823529411765,0.29411764705882354,0.44391444972955657,0
ICICIBANK,2,0.75,690,76,102,2024-07-02,2025-03-12,0.5294117647058824,0.5279503105590062,0.6,0.5625,0.6428571428571429,36,28,18,20,0.5196078431372549,0.5196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.4736842105263158,0.0,0.6274509803921569,0.37254901960784315,0.5484083968023263,0
ICICIBANK,3,0.8,736,81,102,2024-10-28,2025-07-21,0.5392156862745098,0.5644290123456791,0.6115702479338843,0.5522388059701493,0.6851851851851852,37,30,18,17,0.5784313725490197,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5522388059701493,0.5142857142857142,0.0,0.6568627450980392,0.3431372549019608,0.3453317729566445,0
ICICIBANK,4,0.85,782,86,102,2025-03-13,2025-12-02,0.47058823529411764,0.43538461538461537,0.625,0.4787234042553192,0.9,45,49,3,5,0.5392156862745098,0.46078431372549017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787234042553192,0.375,0.0,0.9215686274509803,0.0784313725490196,0.24155696869353097,0
ICICIBANK,5,0.9,828,91,103,2025-07-22,2026-04-16,0.47572815533980584,0.4501133786848072,0.6301369863013698,0.4742268041237113,0.9387755102040817,46,51,3,3,0.5242718446601942,0.47572815533980584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4742268041237113,0.5,0.0,0.941747572815534,0.05825242718446602,0.5717649430540603,0
