model,avg_accuracy,median_accuracy,max_accuracy,min_accuracy,std_accuracy,n_datapoints
LightGBM,0.5065124405189175,0.5090097402597402,0.6607142857142857,0.3220338983050847,0.05036719526596688,582
XGBoost,0.505224650238041,0.5046300265797822,0.6386554621848739,0.3584905660377358,0.04888469876478584,582
